G217B gene name	G217B Annotation	G217B transcript	G217B predicted gene	G217B Pfam accession	G217B Pfam name	G217B Pfam description	Y footprint FPKM	H footprint FPKM	Y mRNA FPKM	H mRNA FPKM	Y footprint counts	H footprint counts	Y mRNA counts	H mRNA counts	Longer Leader	Leader Category	Y TE	H TE	mRNA Y/H
RPC37	DNA-directed RNA polymerase III complex subunit Rpc37	ucsf_hc.01_1.G217B.01137	HISTO_BP.Contig459.Fgenesh_Neurospora.43.final_new	PF04801.8|PF03367.8|PF07497.7|PF04625.8	Sin_N|zf-ZPR1|Rho_RNA_bind|DEC-1_N	Sin-like protein conserved region|ZPR1 zinc-finger domain|Rho termination factor, RNA-binding domain|DEC-1 protein, N-terminal region	6.1291492458863654	5.288073766781204	6.891095584292098	6.964864803174549	577.0	252.0	1453.0	1271.0			-0.2514714836037917	-1.123571609006424	-0.20285800370325724
RPO41	mitochondrial DNA-directed RNA polymerase	ucsf_hc.01_1.G217B.01135	HISTO_BP.Contig459.Fgenesh_histo.63.final_new	PF00940.14|PF14700.1|PF12848.2	RNA_pol|RPOL_N|ABC_tran_2	DNA-dependent RNA polymerase|DNA-directed RNA polymerase N-terminal|ABC transporter	3.623984430584992	3.0361594911889638	4.384136979649794	4.139543405860936	365.0	190.0	918.0	644.0			-0.24967769426286068	-0.5501644872850511	0.11550478896805139
	pyruvate formate lyase activating enzyme	ucsf_hc.01_1.G217B.01132	HISTO_BP.Contig459.eannot.1601.final_new	PF04055.16|PF13353.1|PF13394.1	Radical_SAM|Fer4_12|Fer4_14	Radical SAM superfamily|4Fe-4S single cluster domain|4Fe-4S single cluster domain	4.12377742139859	3.329457687546323	5.469593399266547	4.825585668513661	133.0	60.0	502.0	267.0			-0.8353411230660153	-0.9429085535804167	0.5149189459320791
	DUF92 domain-containing protein	ucsf_hc.01_1.G217B.01131	HISTO_BP.Contig459.eannot.1600.final_new	PF01940.11	DUF92	Integral membrane protein DUF92	6.032045749094642	5.480663491642046	7.188761721332589	6.772311998459264	502.0	268.0	1662.0	1035.0			-0.6462411174360052	-0.738429079430297	0.28736093805251794
	 DUF323 domain-containing protein, formylglycine-generating sulfatase enzyme domain, conidia- and yeast-enriched transcript 	ucsf_hc.01_1.G217B.01130	HISTO_BP.Contig459.eannot.1599.final_new	PF10017.4|PF03781.11|PF12867.2	Methyltransf_33|FGE-sulfatase|DinB_2	Histidine-specific methyltransferase, SAM-dependent|Sulfatase-modifying factor enzyme 1|DinB superfamily	4.669358704145781	2.697608799194331	5.913472278400599	4.0736520619266345	371.0	74.0	1305.0	303.0			-0.7336387194528773	-0.8228238353453827	1.7107314316531577
	succinate semialdehyde dehydrogenase	ucsf_hc.01_1.G217B.01126	HISTO_BP.Contig459.fgenesh_plus.104.final_new	PF00171.17|PF05893.9	Aldedh|LuxC	Aldehyde dehydrogenase family|Acyl-CoA reductase (LuxC)	7.330021010131607	5.920533311994091	7.263238268169288	5.721455491458816	1606.0	473.0	2277.0	650.0			0.5772575967642601	0.7522972479221961	1.4126939918896655
		ucsf_hc.01_1.G217B.01123						2.177454594101273	1.783452064178023	7.28058957511015	0.0	9.0	13.0	488.0				-4.549915553621956	-5.626226295752934
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01122	HISTO_BP.Contig459.Fgenesh_histo.55.final_new				2.182566752606196	2.096066267260618	4.2221750937085565	4.775692232923198	38.0	28.0	232.0	283.0			-1.5291334863004193	-2.1264065382756594	-0.6826059240354487
	transcription initiation factor IIA gamma chain	ucsf_hc.01_1.G217B.01121	HISTO_BP.Contig459.eannot.1595.final_new	PF02751.9|PF02268.11	TFIIA_gamma_C|TFIIA_gamma_N	Transcription initiation factor IIA, gamma subunit|Transcription initiation factor IIA, gamma subunit, helical domain	8.046702986007572	7.6707511073006165	8.647728315726162	8.25511726110674	622.0	375.0	1401.0	887.0			-0.09055047491664903	-0.031146726419202686	0.2635222697986155
	hexokinase XprF	ucsf_hc.01_1.G217B.01119	HISTO_BP.Contig459.Fgenesh_histo.32.final_new	PF03727.11|PF00349.16	Hexokinase_2|Hexokinase_1	Hexokinase|Hexokinase	6.910344164143775	7.213399558082747	6.37412185894251	6.684789392996488	1583.0	1528.0	1621.0	1671.0			1.0466971600032067	1.0818295924731798	-0.4397563188747853
	gamma interferon inducible lysosomal thiol reductase	ucsf_hc.01_1.G217B.01116	HISTO_BP.Contig459.eannot.1596.final_new	PF03227.11	GILT	Gamma interferon inducible lysosomal thiol reductase (GILT)	-0.4169318412728409	-0.6478222359535936	5.899335731816421	4.589318172242653	3.0	2.0	355.0	119.0			-5.80579271828732		1.180928774752961
	phosphotransferase family protein, PKc-like superfamily domain-containing protein	ucsf_hc.01_1.G217B.01112	HISTO_BP.Contig459-snap.33.final_new	PF01636.18|PF03881.9	APH|Fructosamin_kin	Phosphotransferase enzyme family|Fructosamine kinase	2.895658389035185	3.5976537984958954	6.153494009365712	5.401748200476012	88.0	112.0	1250.0	617.0			-2.747360765528586	-1.250874974593196	0.6226570240688929
	MFS transporter, no start met	ucsf_hc.01_1.G217B.01110	HISTO_BP.Contig459.genewise.107.final_new	PF07690.11|PF12832.2|PF03840.9	MFS_1|MFS_1_like|SecG	Major Facilitator Superfamily|MFS_1 like family|Preprotein translocase SecG subunit	4.311554691969929	2.912110027580278	5.374615904067496	4.686706876672728	263.0	78.0	816.0	421.0			-0.5525863572956262	-1.2213774217055295	0.5588202425739608
GCP4	gamma-tubulin complex component GCP4	ucsf_hc.01_1.G217B.01109	HISTO_BP.Contig459-snap.31.final_new	PF04130.8	Spc97_Spc98	Spc97 / Spc98 family	5.631256458528782	5.562195761255124	7.132929459755305	6.954664514127441	834.0	622.0	3507.0	2576.0			-0.991198146424582	-0.8392493254853965	0.04917616080705667
	HET-C domain-containing protein HetC	ucsf_hc.01_1.G217B.01108	HISTO_BP.Contig459.fgenesh_plus.85.final_new	PF07217.6|PF11075.3	Het-C|DUF2780	Heterokaryon incompatibility protein Het-C|Protein of unknown function VcgC/VcgE (DUF2780)	0.8123717072484034	6.418040752299089	5.122201306264124	6.638714158405378	31.0	1181.0	913.0	2171.0			-3.799354744213779	0.33254602128063215	-1.645601636962061
	TRAF-type zinc finger protein	ucsf_hc.01_1.G217B.01107	HISTO_BP.Contig459.eannot.1591.final_new	PF02176.13|PF13639.1|PF14634.1|PF15227.1|PF00097.20|PF13445.1|PF13923.1|PF10224.4|PF01486.12	zf-TRAF|zf-RING_2|zf-RING_5|zf-C3HC4_4|zf-C3HC4|zf-RING_UBOX|zf-C3HC4_2|DUF2205|K-box	TRAF-type zinc finger|Ring finger domain|zinc-RING finger domain|zinc finger of C3HC4-type, RING|Zinc finger, C3HC4 type (RING finger)|RING-type zinc-finger|Zinc finger, C3HC4 type (RING finger)|Predicted coiled-coil protein (DUF2205)|K-box region	6.578495428937336	4.820092805719326	5.737784313290839	5.5278709210359125	960.0	222.0	796.0	572.0			1.3511859704484377	-0.15455868792966587	0.08082460743411968
	V-SNARE	ucsf_hc.01_1.G217B.01105	HISTO_BP.Contig459.Fgenesh_histo.2.final_new	PF05739.14|PF14282.1|PF04799.8|PF04325.8	SNARE|FlxA|Fzo_mitofusin|DUF465	SNARE domain|FlxA-like protein|fzo-like conserved region|Protein of unknown function (DUF465)	8.407904538453192	7.2913048645871426	7.4039492385212435	6.617256326246553	1965.0	709.0	1455.0	701.0			1.5144301547338892	1.2272679657275107	0.657604127453884
	conserved protein of unknown function, 83aa	ucsf_hc.01_1.G217B.01104	HISTO_BP.Contig459.eannot.1590.final_new				8.33126100831662	6.637579982908655	8.080057378902055	5.755196340622263	860.0	208.0	1073.0	178.0			0.7616784842165063	1.4356030696733129	2.195772253458985
AQY1	aquaporin	ucsf_hc.01_1.G217B.01103	HISTO_BP.Contig459.eannot.1565.final_new	PF00230.15	MIP	Major intrinsic protein	3.083534385361542	1.9230333185721868	4.583478572671313	4.120966054125315	60.0	21.0	252.0	152.0			-0.9894693325078303	-1.6447133081662075	0.3334237337251915
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01102	HISTO_BP.Contig459.eannot.1589.final_new	PF14618.1|PF04684.8|PF04086.8|PF00716.12|PF10513.4|PF02309.11|PF12722.2|PF05014.10|PF15101.1	DUF4452|BAF1_ABF1|SRP-alpha_N|Peptidase_S21|EPL1|AUX_IAA|Hid1|Nuc_deoxyrib_tr|DUF4557	Domain of unknown function (DUF4452)|BAF1 / ABF1 chromatin reorganising factor|Signal recognition particle, alpha subunit, N-terminal|Assemblin (Peptidase family S21)|Enhancer of polycomb-like|AUX/IAA family|High-temperature-induced dauer-formation protein|Nucleoside 2-deoxyribosyltransferase|Domain of unknown function (DUF4557)	9.814806593881057	8.675742148555594	8.479543315086012	8.804435170310075	4428.0	1573.0	2606.0	2713.0			1.8457381335969862	0.4245264056324398	-0.45398064004487004
SSN8	RNA polymerase II holoenzyme cyclin-like subunit	ucsf_hc.01_1.G217B.01100	HISTO_BP.Contig459.eannot.1588.final_new	PF00134.18	Cyclin_N	Cyclin, N-terminal domain	4.621349154359001	4.090191447645479	6.289612997191581	5.846490396442315	157.0	85.0	741.0	453.0			-1.1577889880306391	-1.203079521409915	0.31403381592845925
SAL1	calcium dependent mitochondrial carrier protein	ucsf_hc.01_1.G217B.01097	HISTO_BP.Contig459.Fgenesh_Aspergillus.162.final_new	PF00153.22|PF13499.1|PF00036.27|PF13405.1|PF13202.1|PF13833.1|PF10591.4|PF12763.2|PF00473.12|PF02939.11	Mito_carr|EF-hand_7|EF-hand_1|EF-hand_6|EF-hand_5|EF-hand_8|SPARC_Ca_bdg|EF-hand_4|CRF|UcrQ	Mitochondrial carrier protein|EF-hand domain pair|EF hand|EF-hand domain|EF hand|EF-hand domain pair|Secreted protein acidic and rich in cysteine Ca binding region|Cytoskeletal-regulatory complex EF hand|Corticotropin-releasing factor family|UcrQ family	4.606615685786282	4.540849306284019	6.000995909897315	5.40478111464921	301.0	225.0	1175.0	646.0			-0.8839053693090926	-0.3107123809782699	0.4671260104272985
	 5-methylthioadenosine/S-adenosylhomocysteine deaminase n1, conidia-enriched transcript 	ucsf_hc.01_1.G217B.01099	HISTO_BP.Contig459.Fgenesh_histo.192.final_new	PF01979.15|PF07969.6|PF13147.1	Amidohydro_1|Amidohydro_3|Amidohydro_4	Amidohydrolase family|Amidohydrolase family|Amidohydrolase		0.5656920340364018	3.7286376286647114	5.107687023761068	0.0	4.0	68.0	147.0				-3.9887755623377457	-1.5081381799171636
	glutathione S-transferase	ucsf_hc.01_1.G217B.01096	HISTO_BP.Contig459.Fgenesh_histo.189.final_new	PF13409.1|PF13410.1|PF00043.20|PF13417.1|PF14497.1	GST_N_2|GST_C_2|GST_C|GST_N_3|GST_C_3	Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain|Glutathione S-transferase, C-terminal domain|Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain	6.520118237438543	5.465320852915003	6.630292501700395	5.865552075831306	778.0	293.0	1247.0	610.0			0.40030059054008893	0.1529882044706179	0.6356516410482822
	importin beta-5 subunit	ucsf_hc.01_1.G217B.01092	HISTO_BP.Contig459.eannot.1583.final_new	PF03810.14|PF03378.10|PF08389.7|PF02985.17	IBN_N|CAS_CSE1|Xpo1|HEAT	Importin-beta N-terminal domain|CAS/CSE protein, C-terminus|Exportin 1-like protein|HEAT repeat	6.560348082227075	7.181389267716453	6.02337471534008	7.38387014678562	2258.0	2717.0	2311.0	4932.0			1.0474482216889363	0.35073854831775364	-1.4895842162663468
RNF216	E3 ubiquitin-protein ligase RNF216	ucsf_hc.01_1.G217B.01089	HISTO_BP.Contig459-snap.16.final_new	PF01485.16	IBR	IBR domain	3.973662960356912	3.363485091346517	5.857469199306903	5.207714497228417	279.0	143.0	1529.0	810.0			-1.3733313841480497	-1.2910099784949791	0.5206659172576789
ANP1	 mannosyltransferase complex subunit Anp1, aminonitrophenyl propanediol resistance protein 	ucsf_hc.01_1.G217B.01085	HISTO_BP.Contig459.Fgenesh_histo.154.final_new	PF03452.9|PF13704.1	Anp1|Glyco_tranf_2_4	Anp1|Glycosyl transferase family 2	5.94235997822303	5.465579980897897	7.063903523089226	6.513435712115748	619.0	348.0	2000.0	1135.0			-0.6110686900642546	-0.49463630383093005	0.4213790261526711
	acyl-RNA-complex subunit	ucsf_hc.01_1.G217B.01081	HISTO_BP.Contig459.Fgenesh_histo.152.final_new	PF01588.15|PF14497.1|PF13410.1|PF00043.20|PF12877.2|PF05714.6|PF06459.7	tRNA_bind|GST_C_3|GST_C_2|GST_C|DUF3827|Borrelia_lipo_1|RR_TM4-6	Putative tRNA binding domain|Glutathione S-transferase, C-terminal domain|Glutathione S-transferase, C-terminal domain|Glutathione S-transferase, C-terminal domain|Domain of unknown function (DUF3827)|Borrelia burgdorferi virulent strain associated lipoprotein|Ryanodine Receptor TM 4-6	7.621338712116225	7.937191495926138	6.973414818856881	7.430161044636191	2295.0	2235.0	2175.0	2481.0			1.1583987480612854	1.060249878676868	-0.5858350106001167
	benzoate 4-monooxygenase cytochrome P450	ucsf_hc.01_1.G217B.01080	HISTO_BP.Contig459.Fgenesh_histo.148.final_new	PF00067.17	p450	Cytochrome P450	-0.8059741320187402	6.728007064036598	5.40712468818617	6.7638647314253415	6.0	870.0	661.0	1407.0	Yeast	A	-5.702623965402969	0.5173617599981775	-1.4858288280599785
NBP35	cytosolic Fe-S cluster assembling factor NBP35	ucsf_hc.01_1.G217B.01077	HISTO_BP.Contig459.eannot.1499.final_new	PF10609.4|PF01656.18|PF13614.1|PF02374.10|PF09140.6|PF13500.1|PF13481.1|PF03193.11|PF13604.1|PF12760.2|PF13207.1|PF00910.17|PF05272.6	ParA|CbiA|AAA_31|ArsA_ATPase|MipZ|AAA_26|AAA_25|DUF258|AAA_30|Zn_Tnp_IS1595|AAA_17|RNA_helicase|VirE	ParA/MinD ATPase like|CobQ/CobB/MinD/ParA nucleotide binding domain|AAA domain|Anion-transporting ATPase|ATPase MipZ|AAA domain|AAA domain|Protein of unknown function, DUF258|AAA domain|Transposase zinc-ribbon domain|AAA domain|RNA helicase|Virulence-associated protein E	7.453281676189072	6.7849528916244495	7.129370652275899	6.325821215894833	1363.0	671.0	1617.0	770.0			0.8343858787151146	1.0123511031165373	0.6744606515602589
	DUF1349 superfamily domain protein	ucsf_hc.01_1.G217B.01075	HISTO_BP.Contig459-snap.6.final_new	PF07081.6	DUF1349	Protein of unknown function (DUF1349)	3.938859705480806	4.292931811521209	4.712368966116541	4.762633762885739	65.0	65.0	165.0	142.0			-0.2630344058337939	0.0835174760223909	-0.17935358159000447
	CAP59_mtransfer superfamily domain-containing protein	ucsf_hc.01_1.G217B.01074	HISTO_BP.Contig459-snap.5.final_new	PF11735.3	CAP59_mtransfer	Cryptococcal mannosyltransferase 1	5.078615738614576	4.5964501069488	5.398982985627894	5.3685568364851335	391.0	219.0	725.0	590.0			0.1901076077886228	-0.21888730214941265	-0.09866263567804623
	protein of unknown function	ucsf_hc.01_1.G217B.01073	HISTO_BP.Contig459.Fgenesh_histo.48.final_new	PF01690.12	PLRV_ORF5	Potato leaf roll virus readthrough protein		0.3476050342565821	4.908514614804795	4.109466570658669	0.0	5.0	224.0	107.0					0.669959259325319
	 pumilio domain-containing protein c, RNA binding protein Jsn1 	ucsf_hc.01_1.G217B.01071	HISTO_BP.Contig459.eannot.1496.final_new	PF00806.14|PF00076.17|PF13893.1|PF14259.1|PF05843.9	PUF|RRM_1|RRM_5|RRM_6|Suf	Pumilio-family RNA binding repeat|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA recognition motif (a.k.a. RRM, RBD, or RNP domain)|Suppressor of forked protein (Suf)	6.628059791053727	6.305655767649639	5.643717171039926	6.803349631720942	2530.0	1583.0	1899.0	3526.0			1.4948174748157421	0.05552556331561753	-1.288721245501823
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01067	HISTO_BP.Contig459.Fgenesh_histo.40.final_new	PF12855.2|PF04570.9|PF01753.13|PF04640.9	Ecl1|DUF581|zf-MYND|PLATZ	Life-span regulatory factor|Protein of unknown function (DUF581)|MYND finger|PLATZ transcription factor	4.362617715124897	8.665881798688362	6.079454526623742	9.291413066853472	177.0	2734.0	864.0	6654.0			-1.2063619566969037	-0.0723118407781893	-3.3410473250505373
	RNA-binding protein Nrd1, negative regulator of differentiation 1, one of two orthologs	ucsf_hc.01_1.G217B.01065	HISTO_BP.Contig457.Fgenesh_Aspergillus.17.final_new	PF00076.17|PF14259.1|PF13893.1|PF10378.4|PF08777.6|PF14605.1|PF15023.1|PF08675.6	RRM_1|RRM_6|RRM_5|RRM|RRM_3|Nup35_RRM_2|DUF4523|RNA_bind	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA recognition motif (a.k.a. RRM, RBD, or RNP domain)|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Putative RRM domain|RNA binding motif|Nup53/35/40-type RNA recognition motif|Protein of unknown function (DUF4523)|RNA binding domain	5.960297276833898	6.1441097658579755	4.9267354708071185	6.872569411942717	1078.0	958.0	782.0	2504.0			1.5440366608287204	-0.17524021869782036	-2.074922725956405
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01064	HISTO_BP.Contig457.Fgenesh_histo.86.final_new	PF08574.5|PF09753.4|PF11279.3	DUF1762|Use1|DUF3080	Protein of unknown function (DUF1762)|Membrane fusion protein Use1|Protein of unknown function (DUF3080)	5.125272829711687	4.10083331249836	4.309839738713721	4.608215203657159	429.0	165.0	362.0	370.0			1.3259079457999072	0.04583753622812203	-0.42746424976424535
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01063	HISTO_BP.Contig457.Fgenesh_Aspergillus.13.final_new	PF12592.3	DUF3763	Protein of unknown function (DUF3763)	0.3564757488614256	6.358520153148786	5.795659309477577	7.044797199254449	7.0	351.0	451.0	891.0			-4.928708705814209	-0.1330576187187429	-1.3782266745976797
	asparaginyl-tRNA synthetase	ucsf_hc.01_1.G217B.01057	HISTO_BP.Contig457.Fgenesh_histo.75.final_new	PF00152.15|PF01336.20|PF07602.6	tRNA-synt_2|tRNA_anti-codon|DUF1565	tRNA synthetases class II (D, K and N)|OB-fold nucleic acid binding domain|Protein of unknown function (DUF1565)	7.610374655998624	8.366383136000927	6.771127205684894	7.488505159025394	2406.0	3179.0	1997.0	2729.0			1.3497223051156708	1.431097404362454	-0.8464667381613067
	MT-A70 family protein	ucsf_hc.01_1.G217B.01056	HISTO_BP.Contig457.Fgenesh_histo.74.final_new	PF05063.9	MT-A70	MT-A70	4.122698886047861	3.1187234713942495	4.651789419017149	4.766626217082431	182.0	71.0	390.0	351.0			-0.018615678167347216	-1.0946833183012603	-0.24392558288608868
	ubiquitin C-terminal hydrolase L3	ucsf_hc.01_1.G217B.01055	HISTO_BP.Contig457.Fgenesh_Aspergillus.5.final_new	PF01088.16|PF12681.2|PF00307.26	Peptidase_C12|Glyoxalase_2|CH	Ubiquitin carboxyl-terminal hydrolase, family 1|Glyoxalase-like domain|Calponin homology (CH) domain	7.396385758988765	7.556189044607109	7.365291364271293	7.0549641158144265	889.0	777.0	1292.0	866.0			0.5415692495194127	1.0544443561796033	0.18123846363605978
DCS1	mRNA decapping enzyme	ucsf_hc.01_1.G217B.01054	HISTO_BP.Contig457.eannot.1757.final_new	PF11969.3|PF05652.7	DcpS_C|DcpS	Scavenger mRNA decapping enzyme C-term binding|Scavenger mRNA decapping enzyme (DcpS) N-terminal	6.283638739496206	5.125099189040137	6.850697122664514	5.685326864272573	525.0	184.0	1155.0	428.0			-0.05658352836636693	-0.0070082478455155695	1.036281473571134
	alkaline phosphatase	ucsf_hc.01_1.G217B.01053	HISTO_BP.Contig457.fgenesh_plus.113.final_new	PF00245.15|PF01663.17|PF00884.18|PF02995.12|PF12836.2|PF13093.1	Alk_phosphatase|Phosphodiest|Sulfatase|DUF229|HHH_3|FTA4	Alkaline phosphatase|Type I phosphodiesterase / nucleotide pyrophosphatase|Sulfatase|Protein of unknown function (DUF229)|Helix-hairpin-helix motif|Kinetochore complex Fta4 of Sim4 subunit, or CENP-50	3.6682040719877436	5.678791939774337	5.557931343405462	6.217793821715089	177.0	558.0	974.0	1279.0			-1.3792524166157776	0.0142175454461686	-0.7889512631304338
NOP53	60S ribosomal biogenesis protein Nop53	ucsf_hc.01_1.G217B.01050	HISTO_BP.Contig457.fgenesh_plus.98.final_new	PF07767.6|PF01698.11	Nop53|FLO_LFY	Nop53 (60S ribosomal biogenesis)|Floricaula / Leafy protein	5.291247675693929	5.1863946384544874	5.514195783295322	5.433749932730726	356.0	259.0	617.0	485.0			0.2875267472005478	0.30586413311068217	-0.048642934256211134
CEF1	pre-mRNA-splicing factor Cef1	ucsf_hc.01_1.G217B.01048	HISTO_BP.Contig457.Fgenesh_histo.42.final_new	PF01853.13|PF11717.3|PF00385.19|PF08221.6	MOZ_SAS|Tudor-knot|Chromo|HTH_9	MOZ/SAS family|RNA binding activity-knot of a chromodomain|Chromo (CHRromatin Organisation MOdifier) domain|RNA polymerase III subunit RPC82 helix-turn-helix domain	6.8506170217863716	5.70409283276453	7.023069805580649	5.635684533932711	1262.0	446.0	2112.0	671.0			0.3380220710076638	0.6216277262187404	1.2582964868271311
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01046	HISTO_BP.Contig457.Fgenesh_Aspergillus.196.final_new				7.439136649600093	6.20618631264459	6.3481406002341245	5.853910341077555	4906.0	1633.0	3420.0	2018.0			1.6014709041679098	0.9054953989539563	0.36514147433576305
ATP17	mitochondrial F1F0 ATP synthase subunit F (Atp17)	ucsf_hc.01_1.G217B.01045	HISTO_BP.Contig457.Fgenesh_Aspergillus.194.final_new	PF10791.4|PF10206.4	F1F0-ATPsyn_F|WRW	Mitochondrial F1-F0 ATP synthase subunit F of fungi|Mitochondrial F1F0-ATP synthase, subunit f	9.311527535612983	8.37514977823919	9.24233418936328	8.904593039832328	1360.0	556.0	1925.0	1266.0			0.5796682010516441	0.023776165793783832	0.20865236471014548
